ST_FIPS,Munic_FIPS,Year,Population,Combined_FIPS,Border_County,County,county_state,Border_State,state_name,Aggregate,Aggregate_Category,SFGR_Cases,SFGR_Inc,SFGR_Cases_Supp,SFGR_Inc_Supp,Ac_Syph_Cases,Ac_Syph_Inc,Ac_Syph_Cases_Supp,Ac_Syph_Inc_Supp,Gon_Cases,Gon_Inc,Gon_Cases_Supp,Gon_Inc_Supp,TB_Cases,TB_Inc,TB_Cases_Supp,TB_Inc_Supp,AIDS_Cases,AIDS_Inc,AIDS_Cases_Supp,AIDS_Inc_Supp,HepA_Cases,HepA_Inc,HepA_Cases_Supp,HepA_Inc_Supp,HepB_Cases,HepB_Inc,HepB_Cases_Supp,HepB_Inc_Supp,BinationBorn_Count,BinationBorn_Count_Supp,BinationBorn_Percent_Supp,BinationBorn_Percent,Country
26,059,2019,,26059,Yes,Santa Cruz,"Santa Cruz, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,059,2020,,26059,Yes,Santa Cruz,"Santa Cruz, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2010,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2011,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2012,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2013,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2014,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2015,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2016,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2017,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2018,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2019,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,060,2020,,26060,Yes,Sáric,"Sáric, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2010,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2011,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2012,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2013,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2014,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2015,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2016,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2017,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2018,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2019,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,061,2020,,26061,No,Soyopa,"Soyopa, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2010,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2011,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2012,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2013,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2014,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2015,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2016,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2017,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2018,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2019,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,062,2020,,26062,No,Suaqui Grande,"Suaqui Grande, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2010,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2011,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2012,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2013,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2014,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2015,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2016,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,063,2017,,26063,No,Tepache,"Tepache, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
